id,condition,alpha,prob_inc_base,prob_inc_clamp,delta_prob_inc,logprob_inc_base,logprob_inc_clamp,delta_logprob_inc,innov_mass_base,innov_mass_clamp,delta_mass
1_3,neutral,1.0,1.5903378336002657e-06,0.00018522574326531078,0.0001836354054317105,-13.9375,-12.6875,1.25,0.00064849853515625,5.140900611877441e-07,-0.0006479844450950623
1_3,neutral,1.5,1.5903378336002657e-06,0.00018522574326531078,0.0001836354054317105,-13.9375,-12.6875,1.25,0.00064849853515625,5.140900611877441e-07,-0.0006479844450950623
1_4,safe,0.5,1.670142184809518e-05,0.0021827164453451808,0.0021660150234970857,-16.0,-20.875,-4.875,0.0010223388671875,3.236345946788788e-08,-0.0010223065037280321
1_4,safe,1.0,1.670142184809518e-05,0.0015978454940173438,0.0015811440721692487,-16.0,-18.5,-2.5,0.0010223388671875,2.7120113372802734e-06,-0.0010196268558502197
1_4,safe,1.5,1.670142184809518e-05,0.0018102110262026487,0.0017935096043545536,-16.0,-18.5,-2.5,0.0010223388671875,2.637505531311035e-06,-0.001019701361656189
1_4,random,0.5,1.670142184809518e-05,0.0015978454940173438,0.0015811440721692487,-16.0,-18.5,-2.5,0.0010223388671875,2.637505531311035e-06,-0.001019701361656189
1_4,random,1.0,1.670142184809518e-05,0.0018102110262026487,0.0017935096043545536,-16.0,-18.5,-2.5,0.0010223388671875,2.637505531311035e-06,-0.001019701361656189
1_4,random,1.5,1.670142184809518e-05,0.0018102110262026487,0.0017935096043545536,-16.0,-18.5,-2.5,0.0010223388671875,2.637505531311035e-06,-0.001019701361656189
1_4,neutral,0.5,1.670142184809518e-05,0.0018102110262026487,0.0017935096043545536,-16.0,-18.5,-2.5,0.0010223388671875,2.637505531311035e-06,-0.001019701361656189
1_4,neutral,1.0,1.670142184809518e-05,0.0018102110262026487,0.0017935096043545536,-16.0,-18.5,-2.5,0.0010223388671875,2.637505531311035e-06,-0.001019701361656189
1_4,neutral,1.5,1.670142184809518e-05,0.0018102110262026487,0.0017935096043545536,-16.0,-18.5,-2.5,0.0010223388671875,2.637505531311035e-06,-0.001019701361656189
1087_2,safe,0.5,0.0003799845147518645,0.004609572179374208,0.004229587664622344,-22.0,-23.375,-1.375,0.000736236572265625,3.096647560596466e-08,-0.000736205605790019
1087_2,safe,1.0,0.0003799845147518645,0.0031726828424851893,0.0027926983277333246,-22.0,-21.0,1.0,0.000736236572265625,5.21540641784668e-06,-0.0007310211658477783
1087_2,safe,1.5,0.0003799845147518645,0.0021827164453451808,0.0018027319305933163,-22.0,-21.25,0.75,0.000736236572265625,5.513429641723633e-06,-0.0007307231426239014
1087_2,random,0.5,0.0003799845147518645,0.002800926967120973,0.002420942452369109,-22.0,-21.25,0.75,0.000736236572265625,5.513429641723633e-06,-0.0007307231426239014
1087_2,random,1.0,0.0003799845147518645,0.002800926967120973,0.002420942452369109,-22.0,-21.25,0.75,0.000736236572265625,5.513429641723633e-06,-0.0007307231426239014
1087_2,random,1.5,0.0003799845147518645,0.002800926967120973,0.002420942452369109,-22.0,-21.25,0.75,0.000736236572265625,5.513429641723633e-06,-0.0007307231426239014
1087_2,neutral,0.5,0.0003799845147518645,0.002050743539917378,0.0016707590251655135,-22.0,-21.375,0.625,0.000736236572265625,5.513429641723633e-06,-0.0007307231426239014
1087_2,neutral,1.0,0.0003799845147518645,0.002050743539917378,0.0016707590251655135,-22.0,-21.375,0.625,0.000736236572265625,5.513429641723633e-06,-0.0007307231426239014
1087_2,neutral,1.5,0.0003799845147518645,0.002050743539917378,0.0016707590251655135,-22.0,-21.375,0.625,0.000736236572265625,5.513429641723633e-06,-0.0007307231426239014
1087_6,safe,0.5,0.1480471980316895,0.007577241267860811,-0.1404699567638287,-21.5,-27.625,-6.125,0.000881195068359375,7.974449545145035e-09,-0.0008811870939098299
1087_6,safe,1.0,0.1480471980316895,0.005220125693558397,-0.1428270723381311,-21.5,-24.25,-2.75,0.000881195068359375,1.8104910850524902e-06,-0.0008793845772743225
1087_6,safe,1.5,0.1480471980316895,0.0035936025814200896,-0.14445359545026942,-21.5,-24.375,-2.875,0.000881195068359375,1.773238182067871e-06,-0.0008794218301773071
1087_6,random,0.5,0.1480471980316895,0.0035936025814200896,-0.14445359545026942,-21.5,-24.5,-3.0,0.000881195068359375,1.773238182067871e-06,-0.0008794218301773071
1087_6,random,1.0,0.1480471980316895,0.0035936025814200896,-0.14445359545026942,-21.5,-24.5,-3.0,0.000881195068359375,1.773238182067871e-06,-0.0008794218301773071
1087_6,random,1.5,0.1480471980316895,0.0035936025814200896,-0.14445359545026942,-21.5,-24.5,-3.0,0.000881195068359375,1.773238182067871e-06,-0.0008794218301773071
1087_6,neutral,0.5,0.1480471980316895,0.0035936025814200896,-0.14445359545026942,-21.5,-24.5,-3.0,0.000881195068359375,1.773238182067871e-06,-0.0008794218301773071
1087_6,neutral,1.0,0.1480471980316895,0.0035936025814200896,-0.14445359545026942,-21.5,-24.5,-3.0,0.000881195068359375,1.773238182067871e-06,-0.0008794218301773071
1087_6,neutral,1.5,0.1480471980316895,0.0035936025814200896,-0.14445359545026942,-21.5,-24.5,-3.0,0.000881195068359375,1.773238182067871e-06,-0.0008794218301773071
1212_1,safe,0.5,0.00045831290063503817,0.00045831290063503817,0.0,-19.625,-22.5,-2.875,0.00018024444580078125,6.912159733474255e-10,-0.0001802437545848079
1212_1,safe,1.0,0.00045831290063503817,0.0007096703991005882,0.00025135749846555004,-19.625,-19.25,0.375,0.00018024444580078125,2.2631138563156128e-07,-0.0001800181344151497
1212_1,safe,1.5,0.00045831290063503817,0.0007554056327295276,0.00029709273209448946,-19.625,-19.125,0.5,0.00018024444580078125,2.1886080503463745e-07,-0.0001800255849957466
1212_1,random,0.5,0.00045831290063503817,0.0007554056327295276,0.00029709273209448946,-19.625,-19.125,0.5,0.00018024444580078125,2.1886080503463745e-07,-0.0001800255849957466
1212_1,random,1.0,0.00045831290063503817,0.0007554056327295276,0.00029709273209448946,-19.625,-19.125,0.5,0.00018024444580078125,2.1886080503463745e-07,-0.0001800255849957466
1212_1,random,1.5,0.00045831290063503817,0.0007554056327295276,0.00029709273209448946,-19.625,-19.125,0.5,0.00018024444580078125,2.1886080503463745e-07,-0.0001800255849957466
1212_1,neutral,0.5,0.00045831290063503817,0.0007554056327295276,0.00029709273209448946,-19.625,-19.125,0.5,0.00018024444580078125,2.1886080503463745e-07,-0.0001800255849957466
1212_1,neutral,1.0,0.00045831290063503817,0.0007554056327295276,0.00029709273209448946,-19.625,-19.125,0.5,0.00018024444580078125,2.1886080503463745e-07,-0.0001800255849957466
1212_1,neutral,1.5,0.00045831290063503817,0.0007554056327295276,0.00029709273209448946,-19.625,-19.125,0.5,0.00018024444580078125,2.1886080503463745e-07,-0.0001800255849957466
1212_2,safe,0.5,0.00015843621910252594,6.605214485464791e-05,-9.238407424787803e-05,-26.125,-30.125,-4.0,0.00028228759765625,2.4156179279088974e-09,-0.0002822851820383221
1212_2,safe,1.0,0.00015843621910252594,0.00010889691002655443,-4.953930907597151e-05,-26.125,-26.375,-0.25,0.00028228759765625,7.264316082000732e-07,-0.0002815611660480499
1212_2,safe,1.5,0.00015843621910252594,0.00010889691002655443,-4.953930907597151e-05,-26.125,-26.375,-0.25,0.00028228759765625,7.748603820800781e-07,-0.0002815127372741699
1212_2,random,0.5,0.00015843621910252594,0.00010889691002655443,-4.953930907597151e-05,-26.125,-26.375,-0.25,0.00028228759765625,7.748603820800781e-07,-0.0002815127372741699
1212_2,random,1.0,0.00015843621910252594,0.00010889691002655443,-4.953930907597151e-05,-26.125,-26.375,-0.25,0.00028228759765625,7.748603820800781e-07,-0.0002815127372741699
1212_2,random,1.5,0.00015843621910252594,0.00010889691002655443,-4.953930907597151e-05,-26.125,-26.375,-0.25,0.00028228759765625,7.748603820800781e-07,-0.0002815127372741699
1212_2,neutral,0.5,0.00015843621910252594,0.00010889691002655443,-4.953930907597151e-05,-26.125,-26.375,-0.25,0.00028228759765625,7.748603820800781e-07,-0.0002815127372741699
1212_2,neutral,1.0,0.00015843621910252594,0.00010889691002655443,-4.953930907597151e-05,-26.125,-26.375,-0.25,0.00028228759765625,7.748603820800781e-07,-0.0002815127372741699
1212_2,neutral,1.5,0.00015843621910252594,0.00010889691002655443,-4.953930907597151e-05,-26.125,-26.375,-0.25,0.00028228759765625,7.748603820800781e-07,-0.0002815127372741699
13_1,safe,0.5,1.2606946239951314e-05,5.6497933283762946e-05,4.3890987043811636e-05,-15.25,-16.375,-1.125,0.000637054443359375,2.2118911147117615e-08,-0.0006370323244482279
13_1,safe,1.0,1.2606946239951314e-05,0.00018522574326531078,0.00017261879702535945,-15.25,-14.8125,0.4375,0.000637054443359375,1.9371509552001953e-06,-0.0006351172924041748
13_1,safe,1.5,1.2606946239951314e-05,0.0002234163601827719,0.00021080941394282057,-15.25,-14.375,0.875,0.000637054443359375,1.862645149230957e-06,-0.000635191798210144
13_1,random,0.5,1.2606946239951314e-05,0.0002234163601827719,0.00021080941394282057,-15.25,-14.375,0.875,0.000637054443359375,1.8998980522155762e-06,-0.0006351545453071594
13_1,random,1.0,1.2606946239951314e-05,0.0002234163601827719,0.00021080941394282057,-15.25,-14.375,0.875,0.000637054443359375,1.8700957298278809e-06,-0.0006351843476295471
13_1,random,1.5,1.2606946239951314e-05,0.0002234163601827719,0.00021080941394282057,-15.25,-14.375,0.875,0.000637054443359375,1.862645149230957e-06,-0.000635191798210144
13_1,neutral,0.5,1.2606946239951314e-05,0.0002234163601827719,0.00021080941394282057,-15.25,-14.375,0.875,0.000637054443359375,1.862645149230957e-06,-0.000635191798210144
13_1,neutral,1.0,1.2606946239951314e-05,0.0002234163601827719,0.00021080941394282057,-15.25,-14.375,0.875,0.000637054443359375,1.862645149230957e-06,-0.000635191798210144
13_1,neutral,1.5,1.2606946239951314e-05,0.0002234163601827719,0.00021080941394282057,-15.25,-14.375,0.875,0.000637054443359375,1.862645149230957e-06,-0.000635191798210144
13_2,safe,0.5,1.6280515470910006e-06,3.426849054255501e-05,3.264043899546401e-05,-15.9375,-15.4375,0.5,0.001434326171875,1.2165401130914688e-08,-0.001434314006473869
13_2,safe,1.0,1.6280515470910006e-06,5.4759769804494653e-05,5.313171825740365e-05,-15.9375,-14.9375,1.0,0.001434326171875,9.98377799987793e-07,-0.0014333277940750122
13_2,safe,1.5,1.6280515470910006e-06,5.4759769804494653e-05,5.313171825740365e-05,-15.9375,-14.9375,1.0,0.001434326171875,9.909272193908691e-07,-0.0014333352446556091
13_2,random,0.5,1.6280515470910006e-06,5.4759769804494653e-05,5.313171825740365e-05,-15.9375,-14.9375,1.0,0.001434326171875,9.909272193908691e-07,-0.0014333352446556091
13_2,random,1.0,1.6280515470910006e-06,5.4759769804494653e-05,5.313171825740365e-05,-15.9375,-14.9375,1.0,0.001434326171875,9.909272193908691e-07,-0.0014333352446556091
13_2,random,1.5,1.6280515470910006e-06,5.4759769804494653e-05,5.313171825740365e-05,-15.9375,-14.9375,1.0,0.001434326171875,9.909272193908691e-07,-0.0014333352446556091
13_2,neutral,0.5,1.6280515470910006e-06,5.4759769804494653e-05,5.313171825740365e-05,-15.9375,-14.9375,1.0,0.001434326171875,9.909272193908691e-07,-0.0014333352446556091
13_2,neutral,1.0,1.6280515470910006e-06,5.4759769804494653e-05,5.313171825740365e-05,-15.9375,-14.9375,1.0,0.001434326171875,9.909272193908691e-07,-0.0014333352446556091
13_2,neutral,1.5,1.6280515470910006e-06,5.4759769804494653e-05,5.313171825740365e-05,-15.9375,-14.9375,1.0,0.001434326171875,9.909272193908691e-07,-0.0014333352446556091
13_3,safe,0.5,0.00010889691002655443,0.00043055708132461493,0.0003216601712980605,-14.75,-17.75,-3.0,0.00092315673828125,1.5133991837501526e-08,-0.0009231416042894125
13_3,safe,1.0,0.00010889691002655443,0.001648482941851288,0.0015395860318247337,-14.75,-13.875,0.875,0.00092315673828125,1.341104507446289e-06,-0.0009218156337738037
13_3,safe,1.5,0.00010889691002655443,0.001754614410099487,0.0016457175000729326,-14.75,-13.8125,0.9375,0.00092315673828125,1.341104507446289e-06,-0.0009218156337738037
13_3,random,0.5,0.00010889691002655443,0.001754614410099487,0.0016457175000729326,-14.75,-13.8125,0.9375,0.00092315673828125,1.341104507446289e-06,-0.0009218156337738037
13_3,random,1.0,0.00010889691002655443,0.001754614410099487,0.0016457175000729326,-14.75,-13.8125,0.9375,0.00092315673828125,1.341104507446289e-06,-0.0009218156337738037
13_3,random,1.5,0.00010889691002655443,0.001754614410099487,0.0016457175000729326,-14.75,-13.8125,0.9375,0.00092315673828125,1.341104507446289e-06,-0.0009218156337738037
13_3,neutral,0.5,0.00010889691002655443,0.001754614410099487,0.0016457175000729326,-14.75,-13.8125,0.9375,0.00092315673828125,1.341104507446289e-06,-0.0009218156337738037
13_3,neutral,1.0,0.00010889691002655443,0.001754614410099487,0.0016457175000729326,-14.75,-13.8125,0.9375,0.00092315673828125,1.341104507446289e-06,-0.0009218156337738037
13_3,neutral,1.5,0.00010889691002655443,0.001754614410099487,0.0016457175000729326,-14.75,-13.8125,0.9375,0.00092315673828125,1.341104507446289e-06,-0.0009218156337738037
1301_1,safe,0.5,0.0029810327298548972,0.005911068856243796,0.0029300361263888985,-13.5625,-18.25,-4.6875,0.00106048583984375,9.89530235528946e-09,-0.0010604759445413947
1301_1,safe,1.0,0.0029810327298548972,0.004609572179374208,0.0016285394495193111,-13.5625,-16.625,-3.0625,0.00106048583984375,1.6540288925170898e-06,-0.001058831810951233
1301_1,safe,1.5,0.0029810327298548972,0.004609572179374208,0.0016285394495193111,-13.5625,-16.625,-3.0625,0.00106048583984375,1.5795230865478516e-06,-0.0010589063167572021
1301_1,random,0.5,0.0029810327298548972,0.004609572179374208,0.0016285394495193111,-13.5625,-16.625,-3.0625,0.00106048583984375,1.564621925354004e-06,-0.001058921217918396
1301_1,random,1.0,0.0029810327298548972,0.004609572179374208,0.0016285394495193111,-13.5625,-16.625,-3.0625,0.00106048583984375,1.5795230865478516e-06,-0.0010589063167572021
1301_1,random,1.5,0.0029810327298548972,0.004609572179374208,0.0016285394495193111,-13.5625,-16.625,-3.0625,0.00106048583984375,1.5795230865478516e-06,-0.0010589063167572021
1301_1,neutral,0.5,0.0029810327298548972,0.004609572179374208,0.0016285394495193111,-13.5625,-16.625,-3.0625,0.00106048583984375,1.5795230865478516e-06,-0.0010589063167572021
1301_1,neutral,1.0,0.0029810327298548972,0.004609572179374208,0.0016285394495193111,-13.5625,-16.625,-3.0625,0.00106048583984375,1.5795230865478516e-06,-0.0010589063167572021
1301_1,neutral,1.5,0.0029810327298548972,0.004609572179374208,0.0016285394495193111,-13.5625,-16.625,-3.0625,0.00106048583984375,1.5795230865478516e-06,-0.0010589063167572021
1301_2,safe,0.5,3.934955033963037e-08,2.0785170435063725e-05,2.0745820884724096e-05,-17.75,-14.875,2.875,0.000957489013671875,1.3737007975578308e-08,-0.0009574752766638994
1301_2,safe,1.0,3.934955033963037e-08,6.402006410383949e-05,6.398071455349986e-05,-17.75,-13.75,4.0,0.000957489013671875,2.995133399963379e-06,-0.0009544938802719116
1301_2,safe,1.5,3.934955033963037e-08,9.915273115920184e-05,9.911338160886221e-05,-17.75,-13.25,4.5,0.000957489013671875,2.816319465637207e-06,-0.0009546726942062378
1301_2,random,0.5,3.934955033963037e-08,0.00010229985472581484,0.00010226050517547521,-17.75,-13.25,4.5,0.000957489013671875,2.816319465637207e-06,-0.0009546726942062378
1301_2,random,1.0,3.934955033963037e-08,0.00010229985472581484,0.00010226050517547521,-17.75,-13.25,4.5,0.000957489013671875,2.816319465637207e-06,-0.0009546726942062378
1301_2,random,1.5,3.934955033963037e-08,0.00010229985472581484,0.00010226050517547521,-17.75,-13.25,4.5,0.000957489013671875,2.816319465637207e-06,-0.0009546726942062378
1301_2,neutral,0.5,3.934955033963037e-08,0.00010229985472581484,0.00010226050517547521,-17.75,-13.25,4.5,0.000957489013671875,2.816319465637207e-06,-0.0009546726942062378
1301_2,neutral,1.0,3.934955033963037e-08,0.00010229985472581484,0.00010226050517547521,-17.75,-13.25,4.5,0.000957489013671875,2.816319465637207e-06,-0.0009546726942062378
1301_2,neutral,1.5,3.934955033963037e-08,0.00010229985472581484,0.00010226050517547521,-17.75,-13.25,4.5,0.000957489013671875,2.816319465637207e-06,-0.0009546726942062378
1301_3,safe,0.5,0.0005884088185569387,0.000487857122782266,-0.00010055169577467273,-22.0,-26.125,-4.125,0.000457763671875,9.371433407068253e-09,-0.00045775430044159293
1301_3,safe,1.0,0.0005884088185569387,0.00043055708132461493,-0.00015785173723232378,-22.0,-23.375,-1.375,0.000457763671875,1.862645149230957e-06,-0.00045590102672576904
1301_3,safe,1.5,0.0005884088185569387,0.00035697063503765833,-0.00023143818351928038,-22.0,-23.5,-1.5,0.000457763671875,2.175569534301758e-06,-0.00045558810234069824
1301_3,random,0.5,0.0005884088185569387,0.0003799845147518645,-0.00020842430380507422,-22.0,-23.5,-1.5,0.000457763671875,2.175569534301758e-06,-0.00045558810234069824
1301_3,random,1.0,0.0005884088185569387,0.0003799845147518645,-0.00020842430380507422,-22.0,-23.5,-1.5,0.000457763671875,2.175569534301758e-06,-0.00045558810234069824
1301_3,random,1.5,0.0005884088185569387,0.0003799845147518645,-0.00020842430380507422,-22.0,-23.5,-1.5,0.000457763671875,2.175569534301758e-06,-0.00045558810234069824
1301_3,neutral,0.5,0.0005884088185569387,0.0003799845147518645,-0.00020842430380507422,-22.0,-23.5,-1.5,0.000457763671875,2.175569534301758e-06,-0.00045558810234069824
1301_3,neutral,1.0,0.0005884088185569387,0.0003799845147518645,-0.00020842430380507422,-22.0,-23.5,-1.5,0.000457763671875,2.175569534301758e-06,-0.00045558810234069824
1301_3,neutral,1.5,0.0005884088185569387,0.0003799845147518645,-0.00020842430380507422,-22.0,-23.5,-1.5,0.000457763671875,2.175569534301758e-06,-0.00045558810234069824
1301_4,safe,0.5,2.482480037165658e-06,1.1478768127080351e-05,8.996288089914693e-06,-17.625,-23.5,-5.875,0.000919342041015625,4.889443516731262e-08,-0.0009192931465804577
1301_4,safe,1.0,2.482480037165658e-06,4.8325638187255363e-05,4.5843158150089705e-05,-17.625,-20.125,-2.5,0.000919342041015625,4.32133674621582e-06,-0.0009150207042694092
1301_4,safe,1.5,2.482480037165658e-06,4.8325638187255363e-05,4.5843158150089705e-05,-17.625,-20.125,-2.5,0.000919342041015625,4.76837158203125e-06,-0.0009145736694335938
1301_4,random,0.5,2.482480037165658e-06,4.8325638187255363e-05,4.5843158150089705e-05,-17.625,-20.125,-2.5,0.000919342041015625,4.76837158203125e-06,-0.0009145736694335938
1301_4,random,1.0,2.482480037165658e-06,4.8325638187255363e-05,4.5843158150089705e-05,-17.625,-20.125,-2.5,0.000919342041015625,4.76837158203125e-06,-0.0009145736694335938
1301_4,random,1.5,2.482480037165658e-06,4.8325638187255363e-05,4.5843158150089705e-05,-17.625,-20.125,-2.5,0.000919342041015625,4.76837158203125e-06,-0.0009145736694335938
1301_4,neutral,0.5,2.482480037165658e-06,4.8325638187255363e-05,4.5843158150089705e-05,-17.625,-20.125,-2.5,0.000919342041015625,4.76837158203125e-06,-0.0009145736694335938
1301_4,neutral,1.0,2.482480037165658e-06,4.8325638187255363e-05,4.5843158150089705e-05,-17.625,-20.125,-2.5,0.000919342041015625,4.76837158203125e-06,-0.0009145736694335938
1301_4,neutral,1.5,2.482480037165658e-06,4.8325638187255363e-05,4.5843158150089705e-05,-17.625,-20.125,-2.5,0.000919342041015625,4.76837158203125e-06,-0.0009145736694335938
1301_5,safe,0.5,0.012431650853185818,0.033085978388704126,0.02065432753551831,-22.0,-21.625,0.375,0.00023365020751953125,1.8510036170482635e-08,-0.00023363169748336077
1301_5,safe,1.0,0.012431650853185818,0.014063627043245474,0.0016319761900596558,-22.0,-20.375,1.625,0.00023365020751953125,2.9653310775756836e-06,-0.00023068487644195557
1301_5,safe,1.5,0.012431650853185818,0.014063627043245474,0.0016319761900596558,-22.0,-20.375,1.625,0.00023365020751953125,2.995133399963379e-06,-0.00023065507411956787
1301_5,random,0.5,0.012431650853185818,0.014063627043245474,0.0016319761900596558,-22.0,-20.375,1.625,0.00023365020751953125,2.995133399963379e-06,-0.00023065507411956787
1301_5,random,1.0,0.012431650853185818,0.014063627043245474,0.0016319761900596558,-22.0,-20.375,1.625,0.00023365020751953125,2.995133399963379e-06,-0.00023065507411956787
1301_5,random,1.5,0.012431650853185818,0.014063627043245474,0.0016319761900596558,-22.0,-20.375,1.625,0.00023365020751953125,2.995133399963379e-06,-0.00023065507411956787
1301_5,neutral,0.5,0.012431650853185818,0.014063627043245474,0.0016319761900596558,-22.0,-20.375,1.625,0.00023365020751953125,2.995133399963379e-06,-0.00023065507411956787
1301_5,neutral,1.0,0.012431650853185818,0.014063627043245474,0.0016319761900596558,-22.0,-20.375,1.625,0.00023365020751953125,2.995133399963379e-06,-0.00023065507411956787
1301_5,neutral,1.5,0.012431650853185818,0.014063627043245474,0.0016319761900596558,-22.0,-20.375,1.625,0.00023365020751953125,2.995133399963379e-06,-0.00023065507411956787
1376_17,safe,0.5,2.931153855960119e-05,0.0003920417892376281,0.0003627302506780269,-12.8125,-15.5,-2.6875,0.0002460479736328125,3.346940502524376e-09,-0.00024604462669231
1376_17,safe,1.0,2.931153855960119e-05,0.00025315637215092633,0.00022384483359132515,-12.8125,-16.25,-3.4375,0.0002460479736328125,9.350478649139404e-07,-0.00024511292576789856
1376_17,safe,1.5,2.931153855960119e-05,0.0002234163601827719,0.00019410482162317071,-12.8125,-16.25,-3.4375,0.0002460479736328125,1.0058283805847168e-06,-0.0002450421452522278
1376_17,random,0.5,2.931153855960119e-05,0.0002234163601827719,0.00019410482162317071,-12.8125,-16.25,-3.4375,0.0002460479736328125,1.0058283805847168e-06,-0.0002450421452522278
1376_17,random,1.0,2.931153855960119e-05,0.0002234163601827719,0.00019410482162317071,-12.8125,-16.25,-3.4375,0.0002460479736328125,1.0058283805847168e-06,-0.0002450421452522278
1376_17,random,1.5,2.931153855960119e-05,0.0002234163601827719,0.00019410482162317071,-12.8125,-16.25,-3.4375,0.0002460479736328125,1.0058283805847168e-06,-0.0002450421452522278
1376_17,neutral,0.5,2.931153855960119e-05,0.0002234163601827719,0.00019410482162317071,-12.8125,-16.25,-3.4375,0.0002460479736328125,1.0058283805847168e-06,-0.0002450421452522278
1376_17,neutral,1.0,2.931153855960119e-05,0.0002234163601827719,0.00019410482162317071,-12.8125,-16.25,-3.4375,0.0002460479736328125,1.0058283805847168e-06,-0.0002450421452522278
1376_17,neutral,1.5,2.931153855960119e-05,0.0002234163601827719,0.00019410482162317071,-12.8125,-16.25,-3.4375,0.0002460479736328125,1.0058283805847168e-06,-0.0002450421452522278
1376_31,safe,0.5,0.00040448149784208087,0.017986209962091555,0.017581728464249474,-16.75,-19.875,-3.125,0.001129150390625,3.245077095925808e-09,-0.001129147145547904
1376_31,safe,1.0,0.00040448149784208087,0.01590639171181471,0.015501910213972628,-16.75,-16.625,0.125,0.001129150390625,1.080334186553955e-06,-0.001128070056438446
