id,mode,condition,alpha,prob_inc_base,prob_inc_clamp,delta_prob_inc,logprob_inc_base,logprob_inc_clamp,delta_logprob_inc,innov_mass_base,innov_mass_clamp,delta_mass
1376_17,scale,random,1.0,2.931153855960119e-05,0.0002234163601827719,0.00019410482162317071,-12.8125,-16.25,-3.4375,0.0002460479736328125,1.0058283805847168e-06,-0.0002450421452522278
1376_17,scale,random,1.2,2.931153855960119e-05,0.00025315637215092633,0.00022384483359132515,-12.8125,-16.25,-3.4375,0.0002460479736328125,1.0058283805847168e-06,-0.0002450421452522278
1376_17,scale,random,1.5,2.931153855960119e-05,0.00028685408238746286,0.0002575425438278617,-12.8125,-16.125,-3.3125,0.0002460479736328125,1.0058283805847168e-06,-0.0002450421452522278
1376_17,scale,neutral,0.2,2.931153855960119e-05,0.0002234163601827719,0.00019410482162317071,-12.8125,-16.25,-3.4375,0.0002460479736328125,1.0058283805847168e-06,-0.0002450421452522278
1376_17,scale,neutral,0.5,2.931153855960119e-05,0.0002234163601827719,0.00019410482162317071,-12.8125,-16.25,-3.4375,0.0002460479736328125,1.0058283805847168e-06,-0.0002450421452522278
1376_17,scale,neutral,0.8,2.931153855960119e-05,0.0002234163601827719,0.00019410482162317071,-12.8125,-16.25,-3.4375,0.0002460479736328125,1.0058283805847168e-06,-0.0002450421452522278
1376_17,scale,neutral,1.0,2.931153855960119e-05,0.0002234163601827719,0.00019410482162317071,-12.8125,-16.25,-3.4375,0.0002460479736328125,1.0058283805847168e-06,-0.0002450421452522278
1376_17,scale,neutral,1.2,2.931153855960119e-05,0.0002234163601827719,0.00019410482162317071,-12.8125,-16.25,-3.4375,0.0002460479736328125,1.0058283805847168e-06,-0.0002450421452522278
1376_17,scale,neutral,1.5,2.931153855960119e-05,0.0002234163601827719,0.00019410482162317071,-12.8125,-16.25,-3.4375,0.0002460479736328125,1.0058283805847168e-06,-0.0002450421452522278
1376_31,cap,safe,0.2,0.00040448149784208087,0.02595735719779685,0.025552875699954767,-16.75,-25.125,-8.375,0.001129150390625,4.411049303598702e-11,-0.001129150346514507
1376_31,cap,safe,0.5,0.00040448149784208087,0.01495708659314999,0.01455260509530791,-16.75,-20.0,-3.25,0.001129150390625,4.423782229423523e-09,-0.0011291459668427706
1376_31,cap,safe,0.8,0.00040448149784208087,0.01691491326672651,0.016510431768884427,-16.75,-17.0,-0.25,0.001129150390625,2.2351741790771484e-07,-0.0011289268732070923
1376_31,cap,safe,1.0,0.00040448149784208087,0.01590639171181471,0.015501910213972628,-16.75,-16.625,0.125,0.001129150390625,1.0728836059570312e-06,-0.001128077507019043
1376_31,cap,safe,1.2,0.00040448149784208087,0.013222821752305148,0.012818340254463066,-16.75,-16.5,0.25,0.001129150390625,1.080334186553955e-06,-0.001128070056438446
1376_31,cap,safe,1.5,0.00040448149784208087,0.013222821752305148,0.012818340254463066,-16.75,-16.5,0.25,0.001129150390625,1.080334186553955e-06,-0.001128070056438446
1376_31,cap,random,0.2,0.00040448149784208087,0.012431650853185818,0.012027169355343738,-16.75,-16.625,0.125,0.001129150390625,1.080334186553955e-06,-0.001128070056438446
1376_31,cap,random,0.5,0.00040448149784208087,0.012431650853185818,0.012027169355343738,-16.75,-16.625,0.125,0.001129150390625,1.080334186553955e-06,-0.001128070056438446
1376_31,cap,random,0.8,0.00040448149784208087,0.012431650853185818,0.012027169355343738,-16.75,-16.625,0.125,0.001129150390625,1.080334186553955e-06,-0.001128070056438446
1376_31,cap,random,1.0,0.00040448149784208087,0.012431650853185818,0.012027169355343738,-16.75,-16.625,0.125,0.001129150390625,1.080334186553955e-06,-0.001128070056438446
1376_31,cap,random,1.2,0.00040448149784208087,0.012431650853185818,0.012027169355343738,-16.75,-16.625,0.125,0.001129150390625,1.080334186553955e-06,-0.001128070056438446
1376_31,cap,random,1.5,0.00040448149784208087,0.012431650853185818,0.012027169355343738,-16.75,-16.625,0.125,0.001129150390625,1.080334186553955e-06,-0.001128070056438446
1376_31,cap,neutral,0.2,0.00040448149784208087,0.013222821752305148,0.012818340254463066,-16.75,-16.5,0.25,0.001129150390625,1.080334186553955e-06,-0.001128070056438446
1376_31,cap,neutral,0.5,0.00040448149784208087,0.013222821752305148,0.012818340254463066,-16.75,-16.5,0.25,0.001129150390625,1.080334186553955e-06,-0.001128070056438446
1376_31,cap,neutral,0.8,0.00040448149784208087,0.013222821752305148,0.012818340254463066,-16.75,-16.5,0.25,0.001129150390625,1.080334186553955e-06,-0.001128070056438446
1376_31,cap,neutral,1.0,0.00040448149784208087,0.013222821752305148,0.012818340254463066,-16.75,-16.5,0.25,0.001129150390625,1.080334186553955e-06,-0.001128070056438446
1376_31,cap,neutral,1.2,0.00040448149784208087,0.013222821752305148,0.012818340254463066,-16.75,-16.5,0.25,0.001129150390625,1.080334186553955e-06,-0.001128070056438446
1376_31,cap,neutral,1.5,0.00040448149784208087,0.013222821752305148,0.012818340254463066,-16.75,-16.5,0.25,0.001129150390625,1.080334186553955e-06,-0.001128070056438446
1376_31,scale,safe,0.2,0.00040448149784208087,0.02297736991002561,0.02257288841218353,-16.75,-25.375,-8.625,0.001129150390625,4.206412995699793e-11,-0.00112915034856087
1376_31,scale,safe,0.5,0.00040448149784208087,0.012431650853185818,0.012027169355343738,-16.75,-20.375,-3.625,0.001129150390625,3.725290298461914e-09,-0.0011291466653347015
1376_31,scale,safe,0.8,0.00040448149784208087,0.01691491326672651,0.016510431768884427,-16.75,-17.25,-0.5,0.001129150390625,1.9744038581848145e-07,-0.0011289529502391815
1376_31,scale,safe,1.0,0.00040448149784208087,0.013222821752305148,0.012818340254463066,-16.75,-16.5,0.25,0.001129150390625,1.080334186553955e-06,-0.001128070056438446
1376_31,scale,safe,1.2,0.00040448149784208087,0.01495708659314999,0.01455260509530791,-16.75,-16.125,0.625,0.001129150390625,3.069639205932617e-06,-0.0011260807514190674
1376_31,scale,safe,1.5,0.00040448149784208087,0.01590639171181471,0.015501910213972628,-16.75,-15.625,1.125,0.001129150390625,9.417533874511719e-06,-0.0011197328567504883
1376_31,scale,random,0.2,0.00040448149784208087,0.01495708659314999,0.01455260509530791,-16.75,-16.5,0.25,0.001129150390625,1.080334186553955e-06,-0.001128070056438446
1376_31,scale,random,0.5,0.00040448149784208087,0.014063627043245474,0.013659145545403394,-16.75,-16.5,0.25,0.001129150390625,1.080334186553955e-06,-0.001128070056438446
1376_31,scale,random,0.8,0.00040448149784208087,0.013222821752305148,0.012818340254463066,-16.75,-16.5,0.25,0.001129150390625,1.080334186553955e-06,-0.001128070056438446
1376_31,scale,random,1.0,0.00040448149784208087,0.013222821752305148,0.012818340254463066,-16.75,-16.5,0.25,0.001129150390625,1.080334186553955e-06,-0.001128070056438446
1376_31,scale,random,1.2,0.00040448149784208087,0.014063627043245474,0.013659145545403394,-16.75,-16.625,0.125,0.001129150390625,1.080334186553955e-06,-0.001128070056438446
1376_31,scale,random,1.5,0.00040448149784208087,0.013222821752305148,0.012818340254463066,-16.75,-16.625,0.125,0.001129150390625,1.080334186553955e-06,-0.001128070056438446
1376_31,scale,neutral,0.2,0.00040448149784208087,0.013222821752305148,0.012818340254463066,-16.75,-16.5,0.25,0.001129150390625,1.080334186553955e-06,-0.001128070056438446
1376_31,scale,neutral,0.5,0.00040448149784208087,0.013222821752305148,0.012818340254463066,-16.75,-16.5,0.25,0.001129150390625,1.080334186553955e-06,-0.001128070056438446
1376_31,scale,neutral,0.8,0.00040448149784208087,0.013222821752305148,0.012818340254463066,-16.75,-16.5,0.25,0.001129150390625,1.080334186553955e-06,-0.001128070056438446
1376_31,scale,neutral,1.0,0.00040448149784208087,0.013222821752305148,0.012818340254463066,-16.75,-16.5,0.25,0.001129150390625,1.080334186553955e-06,-0.001128070056438446
1376_31,scale,neutral,1.2,0.00040448149784208087,0.013222821752305148,0.012818340254463066,-16.75,-16.5,0.25,0.001129150390625,1.080334186553955e-06,-0.001128070056438446
1376_31,scale,neutral,1.5,0.00040448149784208087,0.013222821752305148,0.012818340254463066,-16.75,-16.5,0.25,0.001129150390625,1.080334186553955e-06,-0.001128070056438446
1376_33,cap,safe,0.2,1.0783312222985274e-05,0.0015011822567369915,0.0014903989445140063,-19.0,-24.5,-5.5,0.000667572021484375,3.319655661471188e-11,-0.0006675719882878184
