id,mode,condition,alpha,prob_inc_base,prob_inc_clamp,delta_prob_inc,logprob_inc_base,logprob_inc_clamp,delta_logprob_inc,innov_mass_base,innov_mass_clamp,delta_mass
2672_3,cap,random,1.5,3.1875652166284775e-06,7.484622751061124e-05,7.165866229398277e-05,-20.25,-20.5,-0.25,0.00022220611572265625,5.811452865600586e-07,-0.0002216249704360962
2672_3,cap,neutral,0.2,3.1875652166284775e-06,7.484622751061124e-05,7.165866229398277e-05,-20.25,-20.5,-0.25,0.00022220611572265625,5.811452865600586e-07,-0.0002216249704360962
2672_3,cap,neutral,0.4,3.1875652166284775e-06,7.484622751061124e-05,7.165866229398277e-05,-20.25,-20.5,-0.25,0.00022220611572265625,5.811452865600586e-07,-0.0002216249704360962
2672_3,cap,neutral,0.6,3.1875652166284775e-06,7.484622751061124e-05,7.165866229398277e-05,-20.25,-20.5,-0.25,0.00022220611572265625,5.811452865600586e-07,-0.0002216249704360962
2672_3,cap,neutral,0.8,3.1875652166284775e-06,7.484622751061124e-05,7.165866229398277e-05,-20.25,-20.5,-0.25,0.00022220611572265625,5.811452865600586e-07,-0.0002216249704360962
2672_3,cap,neutral,1.0,3.1875652166284775e-06,7.484622751061124e-05,7.165866229398277e-05,-20.25,-20.5,-0.25,0.00022220611572265625,5.811452865600586e-07,-0.0002216249704360962
2672_3,cap,neutral,1.2,3.1875652166284775e-06,7.484622751061124e-05,7.165866229398277e-05,-20.25,-20.5,-0.25,0.00022220611572265625,5.811452865600586e-07,-0.0002216249704360962
2672_3,cap,neutral,1.4,3.1875652166284775e-06,7.484622751061124e-05,7.165866229398277e-05,-20.25,-20.5,-0.25,0.00022220611572265625,5.811452865600586e-07,-0.0002216249704360962
2672_3,cap,neutral,1.5,3.1875652166284775e-06,7.484622751061124e-05,7.165866229398277e-05,-20.25,-20.5,-0.25,0.00022220611572265625,5.811452865600586e-07,-0.0002216249704360962
2672_3,scale,safe,0.2,3.1875652166284775e-06,1.670142184809518e-05,1.3513856631466704e-05,-20.25,-27.75,-7.5,0.00022220611572265625,4.8203219193965197e-11,-0.00022220606751943706
2672_3,scale,safe,0.4,3.1875652166284775e-06,1.0783312222985274e-05,7.595747006356797e-06,-20.25,-25.5,-5.25,0.00022220611572265625,6.511982064694166e-10,-0.00022220546452444978
2672_3,scale,safe,0.6,3.1875652166284775e-06,1.7778551863194697e-05,1.459098664656622e-05,-20.25,-23.25,-3.0,0.00022220611572265625,1.1583324521780014e-08,-0.00022219453239813447
2672_3,scale,safe,0.8,3.1875652166284775e-06,3.763644718097441e-05,3.444888196434593e-05,-20.25,-21.625,-1.375,0.00022220611572265625,1.1315569281578064e-07,-0.00022209296002984047
2672_3,scale,safe,1.0,3.1875652166284775e-06,7.484622751061124e-05,7.165866229398277e-05,-20.25,-20.5,-0.25,0.00022220611572265625,5.811452865600586e-07,-0.0002216249704360962
2672_3,scale,safe,1.2,3.1875652166284775e-06,0.00013135179706526775,0.00012816423184863927,-20.25,-19.75,0.5,0.00022220611572265625,1.8998980522155762e-06,-0.00022030621767044067
2672_3,scale,safe,1.4,3.1875652166284775e-06,0.0002453694805426224,0.00024218191532599393,-20.25,-19.125,1.125,0.00022220611572265625,4.202127456665039e-06,-0.0002180039882659912
