feature_id,delta,mean_safe,mean_innov,std_safe,std_innov,effect_size_d,p_value,q_value,fdr_reject
704,-0.082219,0.0,0.082219,0.0,1.6648474,-0.05970137,0.5482451754824518,1.0,False
11137,-0.08225245,0.0,0.08225245,0.0,1.6654959,-0.05970241,0.44845515448455153,1.0,False
10443,-0.08227985,0.0,0.08227985,0.0,1.6660521,-0.05970236,0.5482451754824518,1.0,False
2811,-0.08230167,0.0,0.08230167,0.0,1.6664894,-0.059702516,0.5482451754824518,1.0,False
8082,-0.08233438,0.0,0.08233438,0.0,1.6671757,-0.05970166,0.34056594340565943,1.0,False
10832,-0.082342625,1.9055171,1.9878597,3.419782,3.467175,-0.023851654,0.643035696430357,1.0,False
5296,-0.082363695,0.0,0.082363695,0.0,1.66777,-0.059701636,0.5482451754824518,1.0,False
3782,-0.082384646,0.0,0.082384646,0.0,1.2734891,-0.078205556,0.1740825917408259,1.0,False
8918,-0.082393795,0.0,0.082393795,0.0,1.6683631,-0.059702225,0.5482451754824518,1.0,False
13619,-0.08239427,0.0,0.08239427,0.0,1.6683758,-0.05970211,0.5482451754824518,1.0,False
10771,-0.082415305,0.0,0.082415305,0.0,1.6687948,-0.05970236,0.5482451754824518,1.0,False
14917,-0.082426295,0.0,0.082426295,0.0,1.669017,-0.05970237,0.5482451754824518,1.0,False
14895,-0.082442276,0.0,0.082442276,0.0,1.6693408,-0.059702363,0.34056594340565943,1.0,False
13868,-0.082444936,0.0,0.082444936,0.0,1.6694093,-0.05970184,0.4403559644035596,1.0,False
5355,-0.08244584,0.06827272,0.15071855,0.9485873,1.4674507,-0.062188067,0.22627737226277372,1.0,False
3279,-0.08244646,0.0,0.08244646,0.0,1.5407939,-0.06468656,0.30496950304969506,1.0,False
10294,-0.08246166,0.07839186,0.16085352,1.1814464,2.883993,-0.033300377,0.5272472752724727,1.0,False
6804,-0.08249938,0.0,0.08249938,0.0,1.6704928,-0.059702512,0.5482451754824518,1.0,False
6994,-0.082502246,0.0,0.082502246,0.0,2.0576282,-0.048471384,0.5643435656434357,1.0,False
5918,-0.08252129,0.0,0.08252129,0.0,1.6709371,-0.059702493,0.5482451754824518,1.0,False
14766,-0.08253805,0.06560092,0.14813897,0.78428257,2.1239061,-0.04556757,0.42225777422257776,1.0,False
13439,-0.08257692,0.0,0.08257692,0.0,1.6720606,-0.059702598,0.5482451754824518,1.0,False
5824,-0.08258094,0.0,0.08258094,0.0,1.672141,-0.059702635,0.44845515448455153,1.0,False
1091,-0.08258639,0.06062573,0.14321212,0.85258144,1.4792573,-0.06284701,0.21097890210978903,1.0,False
12394,-0.08259012,0.0,0.08259012,0.0,1.6723253,-0.059702687,0.5482451754824518,1.0,False
14314,-0.08261204,1.8905216,1.9731337,3.3927321,3.4413612,-0.024112685,0.6151384861513849,1.0,False
15230,-0.082613826,0.0,0.082613826,0.0,1.1197791,-0.0891881,0.09769023097690231,1.0,False
2529,-0.082623705,0.0,0.082623705,0.0,1.5521206,-0.06435255,0.21977802219778023,1.0,False
7633,-0.08263266,0.0,0.08263266,0.0,1.673245,-0.059700612,0.44845515448455153,1.0,False
15061,-0.082634166,0.0,0.082634166,0.0,1.289455,-0.077471144,0.13358664133586642,1.0,False
5973,-0.082640335,0.0,0.082640335,0.0,1.4309276,-0.06981696,0.2770722927707229,1.0,False
9815,-0.082647204,1.902465,1.9851122,3.4144673,3.462553,-0.023973478,0.6353364663533647,1.0,False
5521,-0.08266114,0.018288132,0.10094927,0.4362409,1.2011764,-0.08077039,0.13038696130386962,1.0,False
3563,-0.08267213,0.0,0.08267213,0.0,1.6739943,-0.059702385,0.5482451754824518,1.0,False
9606,-0.08267673,0.0,0.08267673,0.0,1.5365242,-0.06504747,0.3060693930606939,1.0,False
14177,-0.082690954,0.14594243,0.22863339,1.2649512,2.1912699,-0.04247083,0.40805919408059194,1.0,False
14269,-0.08269246,0.013120309,0.09581277,0.31296784,1.771177,-0.05603823,0.35506449355064496,1.0,False
7421,-0.08269471,0.0,0.08269471,0.0,1.6744466,-0.059702568,0.5482451754824518,1.0,False
15272,-0.08269645,0.035700865,0.11839732,0.8516016,2.2273908,-0.043441378,0.48785121487851213,1.0,False
10753,-0.08271324,0.0,0.08271324,0.0,1.5628493,-0.063980035,0.19668033196680332,1.0,False
7164,-0.08272987,0.0,0.08272987,0.0,1.272571,-0.07858993,0.16578342165783422,1.0,False
3399,-0.0828089,0.03295115,0.11576005,0.55883795,1.3900843,-0.06947115,0.17668233176682333,1.0,False
5509,-0.082861125,0.16482373,0.24768485,1.5471851,1.7034434,-0.05004593,0.32556744325567444,1.0,False
15346,-0.082865596,1.8950523,1.9779179,3.4008477,3.4496765,-0.024128573,0.6087391260873912,1.0,False
14159,-0.082921185,0.017764539,0.10068572,0.42374754,1.7167541,-0.057586916,0.38216178382161786,1.0,False
2083,-0.08292297,0.0,0.08292297,0.0,1.6389587,-0.06116365,0.29517048295170484,1.0,False
3204,-0.08292872,0.0,0.08292872,0.0,1.5484395,-0.06474367,0.3057694230576942,1.0,False
5561,-0.08293855,0.0,0.08293855,0.0,1.6793656,-0.05970322,0.5482451754824518,1.0,False
4450,-0.082940795,0.03692071,0.119861506,0.62756485,1.1770141,-0.08009558,0.11738826117388261,1.0,False
7002,-0.082943186,0.0,0.082943186,0.0,1.3677629,-0.073308855,0.1887811218878112,1.0,False
