feature_id,delta,mean_safe,mean_innov,std_safe,std_innov,effect_size_d,p_value,q_value,fdr_reject
537,0.5545294,0.8370104,0.28248098,4.8842864,2.3044481,0.16594976,0.0011998800119988001,0.27303936273039364,False
7404,0.5524341,0.8614264,0.30899233,7.22346,4.1147704,0.104288705,0.0337966203379662,1.0,False
1568,0.55053556,1.0547166,0.504181,7.6077394,4.462383,0.09747499,0.051394860513948606,1.0,False
15394,0.5449898,0.62765443,0.08266458,3.698833,1.1980219,0.23668978,9.999000099990002e-05,0.0372326403723264,True
5598,0.53675115,0.755909,0.21915784,5.3033314,2.2339032,0.15307806,0.0018998100189981002,0.36619396883841027,False
3107,0.53107905,0.90051526,0.36943617,5.7614875,3.2329407,0.1264742,0.011698830116988301,0.844377236285182,False
15155,0.5211274,0.5776597,0.056532335,3.7487447,1.0002289,0.23027249,9.999000099990002e-05,0.0372326403723264,True
13545,0.5136595,0.96181,0.4481505,4.637405,3.6438906,0.12891683,0.009799020097990201,0.7838450604700296,False
3326,0.510588,0.6575845,0.14699651,5.2038436,2.446998,0.1435729,0.004299570042995701,0.5460787254607873,False
9434,0.496731,0.7434621,0.24673107,4.2102914,2.8280265,0.14929965,0.0037996200379962005,0.5187747891877479,False
7067,0.4953348,1.2742665,0.7789317,10.145536,5.9291234,0.06586693,0.195980401959804,1.0,False
14616,0.48930287,0.6053152,0.116012335,4.786979,1.4927021,0.16532305,0.0006999300069993001,0.17918208179182082,False
10070,0.47509313,3.6472023,3.1721091,10.131025,9.566868,0.048734915,0.33686631336866313,1.0,False
10669,0.47324276,8.145906,7.6726637,13.365894,12.955161,0.0361634,0.47965203479652035,1.0,False
7941,0.45865515,0.7530174,0.29436228,3.8409374,2.699965,0.14767611,0.0035996400359964,0.5173377399102195,False
7214,0.4533249,1.8517994,1.3984745,5.0432544,4.133981,0.10207212,0.04559544045595441,1.0,False
3650,0.45226532,1.3595327,0.9072674,15.916811,13.121142,0.0321577,0.5441455854414559,1.0,False
12003,0.450364,1.7649398,1.3145758,15.198186,12.800876,0.0331065,0.5241475852414759,1.0,False
7093,0.44698077,0.9524163,0.5054355,6.3354893,4.1111746,0.09078996,0.0791920807919208,1.0,False
6949,0.4449092,0.4449092,0.0,8.358389,0.0,0.094730586,0.1014898510148985,1.0,False
2929,0.44062358,1.4323934,0.99176985,8.255003,5.421816,0.06829088,0.1755824417558244,1.0,False
6992,0.43834457,0.75084436,0.3124998,5.154854,3.1131217,0.11309951,0.024397560243975602,1.0,False
291,0.4368978,1.2305677,0.7936699,4.0305324,3.2754574,0.123720065,0.013498650134986502,0.9451362556052088,False
13349,0.43436158,0.99143875,0.55707717,8.118273,5.5935206,0.0668504,0.19188081191880813,1.0,False
14960,0.4311974,2.9789407,2.5477433,5.86949,5.474553,0.076968536,0.134986501349865,1.0,False
2097,0.43008047,0.62610453,0.19602408,5.524,2.5567057,0.11450592,0.019998000199980003,1.0,False
11610,0.4287662,0.46052292,0.031756725,4.6443768,0.6435324,0.16098373,0.00019998000199980003,0.06825984068259841,False
7063,0.42771742,0.8009007,0.37318328,5.0939307,3.5716846,0.10397613,0.036396360363963605,1.0,False
