feature_id,delta,mean_safe,mean_innov,std_safe,std_innov,effect_size_d,p_value,q_value,fdr_reject
16264,-1.0726116,3.9966614,5.069273,7.418267,8.076684,-0.13674256,0.23227677232276772,1.0,False
14238,-1.0731485,3.4918587,4.565007,6.6335363,7.2733006,-0.15226856,0.17178282171782822,1.0,False
3220,-1.0735185,2.955787,4.0293055,5.6140685,6.6081696,-0.1713381,0.12818718128187181,1.0,False
15370,-1.0743589,3.484511,4.55887,6.6200495,7.263988,-0.15267275,0.1698830116988301,1.0,False
5164,-1.0757792,3.0180442,4.0938234,5.7321095,6.399683,-0.17447901,0.12788721127887212,1.0,False
2155,-1.0763459,1.5870495,2.6633954,4.196565,5.1543975,-0.22290824,0.06779322067793221,1.0,False
7772,-1.0764899,4.4202476,5.4967375,8.020523,8.720037,-0.12705334,0.2780721927807219,1.0,False
10728,-1.0769875,3.4275963,4.504584,6.510936,7.0928645,-0.15637371,0.18618138186181382,1.0,False
8982,-1.0776234,3.6702895,4.747913,6.9714093,7.5639,-0.14652967,0.23347665233476653,1.0,False
13582,-1.0783393,3.7196596,4.797999,7.0661654,7.644532,-0.14494313,0.2348765123487651,1.0,False
3268,-1.079067,3.4514248,4.530492,6.558971,7.2201166,-0.15443246,0.1621837816218378,1.0,False
13159,-1.0792358,3.66697,4.746206,6.9651785,7.561377,-0.14682473,0.23007699230076992,1.0,False
6730,-1.0793977,3.5702524,4.64965,6.781265,7.4072237,-0.15020299,0.19258074192580743,1.0,False
15410,-1.0803499,3.7009869,4.781337,7.030318,7.617819,-0.1457982,0.23317668233176683,1.0,False
13893,-1.0808897,3.7434006,4.8242903,7.111732,7.6868367,-0.14444329,0.23477652234776522,1.0,False
564,-1.0809138,3.6059086,4.6868224,6.848649,7.466102,-0.14913262,0.19238076192380762,1.0,False
4768,-1.0820887,2.7735126,3.8556013,5.268098,6.2771387,-0.18245661,0.12318768123187682,1.0,False
6862,-1.0826359,4.7373724,5.8200083,8.610993,9.271284,-0.119798675,0.297970202979702,1.0,False
5802,-1.0830448,3.5599062,4.642951,6.7619743,7.39684,-0.15099257,0.18438156184381563,1.0,False
14142,-1.0834575,4.1862082,5.2696657,7.7769523,8.3049345,-0.13347661,0.24947505249475052,1.0,False
7336,-1.0835743,3.5209703,4.6045446,6.6889415,7.3363476,-0.15244195,0.17318268173182683,1.0,False
15145,-1.0839376,3.5920806,4.676018,6.8226786,7.449232,-0.14996313,0.19338066193380662,1.0,False
152,-1.0842278,3.687846,4.7720737,7.004707,7.602364,-0.14669651,0.2333766623337666,1.0,False
1753,-1.0849135,3.6288002,4.7137136,6.8924294,7.5094485,-0.1487923,0.20807919208079192,1.0,False
