feature_id,delta,mean_safe,mean_innov,std_safe,std_innov,effect_size_d,p_value,q_value,fdr_reject
4788,0.13298973,0.13298973,0.0,2.9245934,0.0,0.08092711,0.09819018098190181,0.9824400038394936,False
9073,0.13262108,0.25507545,0.12245438,2.0442576,1.2155048,0.0868753,0.08659134086591341,0.9824400038394936,False
13828,0.13197713,0.29108617,0.15910904,2.5231576,1.8133461,0.06394256,0.20857914208579142,0.9824400038394936,False
2688,0.13178048,0.4208058,0.28902534,1.9985868,1.6264026,0.07519691,0.13608639136086392,0.9824400038394936,False
2804,0.13147736,1.2256461,1.0941688,2.3348303,2.2060142,0.05849982,0.2430756924307569,0.9824400038394936,False
14938,0.13127118,0.14518087,0.013909681,2.7143154,0.34511143,0.08460049,0.045295470452954706,0.9824400038394936,False
14059,0.1310221,1.6292629,1.4982408,2.3974187,2.2891572,0.056380663,0.25917408259174085,0.9824400038394936,False
14222,0.13091193,0.13719094,0.0062790113,3.272522,0.22038978,0.07084579,0.31796820317968205,0.9824400038394936,False
11954,0.13065816,0.25770357,0.12704541,2.9306014,1.4489133,0.06415186,0.21737826217378262,0.9824400038394936,False
880,0.12967713,0.1506033,0.02092616,1.4589384,0.4517104,0.14393887,0.0031996800319968005,0.5698212787416911,False
11574,0.12963739,0.24790925,0.118271865,2.0570488,1.3734547,0.07998667,0.11578842115788421,0.9824400038394936,False
10730,0.12959081,0.19395347,0.06436267,1.1011838,0.7308583,0.14980224,0.0027997200279972004,0.5212569652125697,False
16178,0.12909272,0.14131865,0.012225932,1.9885086,0.42912933,0.11011217,0.032996700329967,0.9824400038394936,False
14840,0.1289537,1.855021,1.7260673,4.8319845,4.7851286,0.026865512,0.5951404859514049,1.0,False
11720,0.12835014,1.4229504,1.2946002,2.990406,2.6945755,0.0459811,0.36496350364963503,0.9824400038394936,False
9629,0.12775266,0.67880833,0.55105567,2.8268647,2.5140247,0.04881942,0.33466653334666535,0.9824400038394936,False
9006,0.1266917,0.43443498,0.30774328,1.559056,1.270883,0.09258117,0.06619338066193381,0.9824400038394936,False
9158,0.12661979,0.18804747,0.06142768,1.4956996,0.7340436,0.12212154,0.0150984901509849,0.9824400038394936,False
9613,0.12585151,0.1656725,0.039820984,1.1349758,0.5924542,0.15647377,0.0021997800219978004,0.4680674789663891,False
11737,0.12506118,0.3729707,0.24790952,2.4055164,1.8754684,0.060779426,0.23727627237276272,0.9824400038394936,False
15951,0.12487396,0.24145943,0.11658547,1.7034632,1.4169128,0.08251991,0.100989901009899,0.9824400038394936,False
1522,0.12462075,0.16512826,0.040507514,1.163926,0.5544816,0.15600687,0.0011998800119988001,0.3276472352764724,False
1905,0.12449342,0.70493084,0.5804374,2.4618812,2.5560548,0.049271144,0.33836616338366166,0.9824400038394936,False
13090,0.12385713,0.12385713,0.0,2.9544215,0.0,0.07460879,0.31156884311568844,0.9824400038394936,False
14497,0.123279884,0.13701296,0.013733074,1.107262,0.2795607,0.18573034,0.00039996000399960006,0.1598279196470597,False
2786,0.12327324,0.14768617,0.024412932,1.6171038,0.4294024,0.12635508,0.0096990300969903,0.9824400038394936,False
12684,0.12275362,0.54239637,0.41964275,1.6575227,1.5281026,0.078181185,0.11528847115288471,0.9824400038394936,False
15593,0.122397125,0.35222644,0.22982931,1.3628995,1.0889027,0.103525355,0.0423957604239576,0.9824400038394936,False
2053,0.12235412,0.33614218,0.21378806,1.7350473,1.2871217,0.08475404,0.09619038096190381,0.9824400038394936,False
12762,0.12174226,0.12174226,0.0,2.9039905,0.0,0.07460838,0.32016798320167983,0.9824400038394936,False
7232,0.12166262,0.15522075,0.03355813,1.0401119,0.55980647,0.16316131,0.0017998200179982,0.41532748133637337,False
3271,0.121169224,0.121169224,0.0,2.8903325,0.0,0.074608095,0.32026797320267975,0.9824400038394936,False
15029,0.11988732,0.20166571,0.08177839,2.4160054,1.1446092,0.072434135,0.15758424157584242,0.9824400038394936,False
15170,0.119350776,0.27653232,0.15718155,3.8254273,2.2947836,0.041618858,0.41415858414158585,0.9824400038394936,False
5878,0.119036555,1.4174306,1.2983941,2.9402165,2.8044972,0.041795857,0.40945905409459055,0.9824400038394936,False
13879,0.117511846,0.117511846,0.0,2.8030863,0.0,0.07460821,0.3180681931806819,0.9824400038394936,False
7505,0.11578271,0.19320223,0.07741952,1.2064219,0.73994696,0.12676892,0.012098790120987902,0.9824400038394936,False
10425,0.11573613,0.445674,0.32993788,3.3046432,2.112571,0.045388967,0.37496250374962503,0.9824400038394936,False
9041,0.11394558,0.12147152,0.007525935,0.92128456,0.2641552,0.20278725,9.999000099990002e-05,0.06825984068259841,False
14721,0.11346577,0.26336518,0.14989941,2.5271304,1.7004087,0.056769308,0.2662733726627337,0.9824400038394936,False
15417,0.1133254,0.20910826,0.09578286,1.4659243,0.8619269,0.1040234,0.0364963503649635,0.9824400038394936,False
13223,0.113183886,0.1784101,0.06522621,1.1317182,0.72424614,0.12954943,0.009499050094990502,0.9824400038394936,False
4975,0.11244552,0.17547232,0.0630268,1.2718099,0.73343396,0.11995046,0.015998400159984,0.9824400038394936,False
15363,0.11209773,0.12427156,0.012173824,1.8969897,0.30463284,0.10234438,0.020497950204979503,0.9824400038394936,False
14993,0.111883506,0.12082908,0.008945577,2.5390437,0.31398743,0.07715376,0.1678832116788321,0.9824400038394936,False
6432,0.11156915,0.11156915,0.0,2.159746,0.0,0.091935426,0.10008999100089991,0.9824400038394936,False
5138,0.111500606,0.13363647,0.022135869,2.4358149,0.4053935,0.079125255,0.1014898510148985,0.9824400038394936,False
13265,0.11021644,0.11636764,0.0061511993,2.7758155,0.21590674,0.07020508,0.31226877312268775,0.9824400038394936,False
15429,0.1101353,0.1829182,0.072782904,1.5712314,1.1068273,0.08659084,0.09259074092590741,0.9824400038394936,False
9966,0.10998202,0.12109882,0.011116797,1.6998744,0.39019626,0.10908522,0.031196880311968805,0.9824400038394936,False
9409,0.10996635,0.14005153,0.030085174,1.2353028,0.43741438,0.14048474,0.006399360063993601,0.8737259607372596,False
3982,0.10872133,0.10872133,0.0,2.593396,0.0,0.07460833,0.31896810318968105,0.9824400038394936,False
13290,0.10831815,0.24115017,0.13283202,2.7569788,1.5942806,0.053241406,0.2996700329967003,0.9824400038394936,False
11524,0.107787564,0.1563971,0.048609536,2.106682,1.0931685,0.0723592,0.1346865313468653,0.9824400038394936,False
11446,0.107731655,0.18699521,0.07926355,1.5749059,1.0740168,0.08591279,0.08769123087691232,0.9824400038394936,False
15574,0.10763024,0.2901067,0.18247648,2.065563,1.5618536,0.06197243,0.22087791220877911,0.9824400038394936,False
14089,0.10751466,0.11569601,0.008181359,1.1928393,0.20299335,0.15559971,0.0021997800219978004,0.4680674789663891,False
4804,0.107499,0.26710573,0.15960672,2.065881,1.0784833,0.0734267,0.148985101489851,0.9824400038394936,False
9863,0.107344516,0.21057071,0.10322619,1.7412415,1.0506235,0.082026675,0.1065893410658934,0.9824400038394936,False
1810,0.1067017,0.1067017,0.0,0.93272066,0.0,0.2035922,9.999000099990002e-05,0.06825984068259841,False
8881,0.1066449,0.22179873,0.115153834,2.3867996,1.5475197,0.057521157,0.26687331266873315,0.9824400038394936,False
6177,0.106183074,0.17249186,0.06630879,1.1673604,0.64793533,0.12535349,0.012098790120987902,0.9824400038394936,False
12242,0.10579188,0.1637348,0.057942916,1.3685826,0.7947778,0.10456504,0.0336966303369663,0.9824400038394936,False
4965,0.10577323,0.17716756,0.07139433,1.250426,0.75691855,0.11239115,0.026497350264973504,0.9824400038394936,False
13731,0.10573481,0.1224051,0.016670283,0.9819743,0.33755648,0.17098102,0.0010998900109989002,0.3217963917893925,False
6508,0.10562123,0.10562123,0.0,2.5194721,0.0,0.0746076,0.31816818318168183,0.9824400038394936,False
8233,0.105531044,0.13108647,0.025555423,1.1617714,0.46280637,0.13944824,0.0032996700329967,0.5813096109743864,False
7149,0.10534288,0.10534288,0.0,1.3769655,0.0,0.13615185,0.009999000099990002,0.9824400038394936,False
11783,0.105051756,0.6232125,0.51816076,3.6835327,3.3176768,0.030561421,0.5500449955004499,0.9844807959667219,False
14599,0.10360104,0.15227106,0.048670027,1.7795306,0.7974154,0.08648624,0.0902909709029097,0.9824400038394936,False
8850,0.10336769,0.10774921,0.0043815137,2.5702221,0.15379032,0.071297966,0.31816818318168183,0.9824400038394936,False
716,0.10304196,0.13008533,0.027043376,1.2398006,0.44020578,0.13108452,0.0065993400659934,0.8790535580588282,False
7098,0.10276979,0.6827501,0.5799803,2.3842647,2.7854443,0.038558282,0.44895510448955106,0.9824400038394936,False
4718,0.10257525,0.17717256,0.07459731,1.4065037,0.9251741,0.09323892,0.0668933106689331,0.9824400038394936,False
8468,0.10211089,0.1597616,0.057650704,1.3324695,0.69680697,0.108066715,0.027297270272972702,0.9824400038394936,False
793,0.101823986,0.19945227,0.09762828,1.49542,0.96437573,0.0878823,0.0837916208379162,0.9824400038394936,False
6592,0.101737894,0.13118444,0.029446552,1.084296,0.46655685,0.14106436,0.0035996400359964,0.5957222459572225,False
13192,0.10107726,0.22970235,0.1286251,1.2728745,0.96451956,0.09433199,0.06329367063293671,0.9824400038394936,False
1284,0.101006344,0.28549188,0.18448554,2.2775445,2.007452,0.048178773,0.35396460353964604,0.9824400038394936,False
7916,0.10090132,0.23203565,0.13113433,2.317882,1.464988,0.056717828,0.2695730426957304,0.9824400038394936,False
3136,0.10019151,0.10432625,0.004134739,2.4885867,0.14512898,0.07138795,0.3124687531246875,0.9824400038394936,False
3026,0.0992766,0.17625639,0.076979786,2.1285121,1.2760404,0.062235102,0.2248775122487751,0.9824400038394936,False
13011,0.09893333,0.13374832,0.03481499,0.98570514,0.56990385,0.13602212,0.0053994600539946005,0.8042250320422503,False
4267,0.098317355,0.13977705,0.0414597,3.3342018,0.83949107,0.049206767,0.531946805319468,0.9824400038394936,False
15465,0.09792051,0.11709375,0.019173244,0.9105834,0.42944455,0.15720457,0.0027997200279972004,0.5212569652125697,False
11293,0.09752252,0.21897034,0.121447824,1.3112588,0.97656834,0.089194916,0.07639236076392361,0.9824400038394936,False
8878,0.09744185,0.4429641,0.34552225,3.0113697,2.4074848,0.037287354,0.4577542245775422,0.9824400038394936,False
8625,0.09740019,0.62532026,0.52792007,4.00508,3.6897583,0.025684698,0.6095390460953904,1.0,False
16252,0.0971974,0.0971974,0.0,0.8945683,0.0,0.19336706,0.00019998000199980003,0.10921574509215745,False
3683,0.097195916,0.105262846,0.008066933,1.6448311,0.2831489,0.101941645,0.051594840515948405,0.9824400038394936,False
6371,0.096080676,0.25481525,0.15873457,1.790117,1.2877554,0.0655799,0.19858014198580143,0.9824400038394936,False
6941,0.09595793,0.15393253,0.0579746,0.94841975,0.624619,0.12927607,0.010998900109989001,0.9824400038394936,False
10685,0.09539276,0.2370392,0.14164643,1.3724091,1.2548097,0.073770866,0.14378562143785623,0.9824400038394936,False
6281,0.09520664,0.17992143,0.08471479,3.1488426,1.4490753,0.04454856,0.43775622437756223,0.9824400038394936,False
4639,0.09501616,0.11239773,0.01738157,1.165905,0.35195604,0.13253742,0.006799320067993201,0.884127460269846,False
2340,0.094576985,0.15439084,0.059813857,1.4526271,0.674428,0.09566056,0.055894410558944105,0.9824400038394936,False
4905,0.094524555,0.094524555,0.0,0.8880555,0.0,0.18942878,0.00019998000199980003,0.10921574509215745,False
8898,0.09444089,0.14598393,0.05154304,0.96906954,0.6794297,0.120684244,0.014198580141985802,0.9824400038394936,False
10313,0.09405624,0.12760508,0.03354884,1.1880903,0.53979653,0.117108695,0.013798620137986202,0.9824400038394936,False
3195,0.09382649,0.16465652,0.07083003,2.11077,0.8196522,0.06867878,0.17668233176682333,0.9824400038394936,False
3536,0.09376234,0.23750024,0.1437379,2.6719086,2.464599,0.03703259,0.47925207479252074,0.9824400038394936,False
15145,0.09289384,4.0443788,3.951485,5.5173607,5.568015,0.016731381,0.7343265673432656,1.0,False
7156,0.09276283,0.097260505,0.004497678,2.3200333,0.15786965,0.07080321,0.31296870312968705,0.9824400038394936,False
8087,0.09254918,0.1913274,0.09877821,1.4050032,1.8337283,0.05412178,0.31156884311568844,0.9824400038394936,False
488,0.0923147,0.19030127,0.09798657,1.0999361,1.1099845,0.083405204,0.09919008099190081,0.9824400038394936,False
7523,0.09101186,0.1456983,0.054686435,1.0621581,0.6457369,0.11362951,0.026597340265973404,0.9824400038394936,False
5174,0.090854116,0.18043903,0.08958491,2.1097376,1.0855297,0.061092407,0.23937606239376064,0.9824400038394936,False
5083,0.090373054,0.1535606,0.06318754,0.9975368,0.61895835,0.11904313,0.0170982901709829,0.9824400038394936,False
10182,0.09035849,0.17274995,0.08239146,1.4721031,0.90417135,0.08102599,0.10698930106989302,0.9824400038394936,False
840,0.089922905,0.10935444,0.019431533,0.83802533,0.34184667,0.16371371,0.0011998800119988001,0.3276472352764724,False
1669,0.08952492,0.14162359,0.05209867,1.4213042,0.63075364,0.09384522,0.05829417058294171,0.9824400038394936,False
16060,0.0894682,0.11677354,0.027305333,1.163646,0.55288994,0.11212516,0.018198180181981802,0.9824400038394936,False
16253,0.08885021,0.12527841,0.036428206,0.9700569,0.48686743,0.13110153,0.007999200079992,0.9497021312361518,False
10036,0.08871715,0.15173495,0.0630178,1.2336161,0.72644854,0.096706875,0.0537946205379462,0.9824400038394936,False
11746,0.088140175,0.119780235,0.03164006,1.5744979,0.69153106,0.08366126,0.06829317068293171,0.9824400038394936,False
6367,0.08796981,0.12244964,0.03447983,1.1124413,0.6411455,0.10731171,0.026597340265973404,0.9824400038394936,False
1689,0.08785796,3.280266,3.192408,4.243606,5.977934,0.016003678,0.7486251374862514,1.0,False
11304,0.08750857,0.09655637,0.0090478035,2.3032234,0.3175768,0.0662656,0.31486851314868514,0.9824400038394936,False
14431,0.08730574,0.124815516,0.03750978,1.1122555,0.71301246,0.10159608,0.0410958904109589,0.9824400038394936,False
5297,0.08725205,0.16066232,0.07341027,1.8685722,1.0309763,0.06450365,0.21157884211578842,0.9824400038394936,False
5313,0.08707228,0.08707228,0.0,2.076996,0.0,0.07460805,0.31526847315268475,0.9824400038394936,False
13335,0.08691798,0.13678786,0.049869884,1.1847343,0.8235163,0.091254525,0.06429357064293571,0.9824400038394936,False
11651,0.08662023,0.3114616,0.22484137,1.5147516,1.4433985,0.059073936,0.24487551244875513,0.9824400038394936,False
16020,0.086430624,0.1480365,0.061605867,1.3976947,0.9895059,0.076193094,0.1321867813218678,0.9824400038394936,False
6443,0.08627256,0.090406485,0.004133925,1.5325178,0.14510024,0.09922708,0.0327967203279672,0.9824400038394936,False
3792,0.08576184,0.19571173,0.109949894,2.00082,1.4825983,0.051547445,0.32096790320967905,0.9824400038394936,False
9573,0.08575056,0.19515331,0.10940275,1.3726827,1.2116827,0.0678014,0.18418158184181582,0.9824400038394936,False
6771,0.08547698,0.11529871,0.029821733,2.5255833,0.6038418,0.056815546,0.24597540245975402,0.9824400038394936,False
14430,0.08506504,0.22204047,0.13697544,1.6867296,1.1252627,0.06403465,0.20287971202879712,0.9824400038394936,False
6983,0.084906384,0.11630823,0.031401843,1.2342528,0.90756273,0.083074436,0.11438856114388561,0.9824400038394936,False
9964,0.08473308,0.097116746,0.01238367,1.0388262,0.31646496,0.13245142,0.0065993400659934,0.8790535580588282,False
15065,0.0846786,0.14673911,0.062060513,2.5509996,1.827331,0.040649276,0.5473452654734526,0.9824400038394936,False
13628,0.08439247,0.11057082,0.026178341,1.7221522,0.71893513,0.074301295,0.0908909109089091,0.9824400038394936,False
11719,0.08431944,0.08431944,0.0,2.0113282,0.0,0.07460814,0.30856914308569144,0.9824400038394936,False
15232,0.08406487,0.11476558,0.030700702,1.0913495,0.5935153,0.1070139,0.023797620237976203,0.9824400038394936,False
8404,0.0838272,0.14420605,0.060378853,2.0754192,0.7031513,0.06432497,0.20037996200379962,0.9824400038394936,False
11700,0.083719395,0.17221001,0.08849061,1.3571962,0.93426543,0.07710798,0.1317868213178682,0.9824400038394936,False
