feature_id,delta,mean_safe,mean_innov,std_safe,std_innov,effect_size_d,p_value,q_value,fdr_reject
56,0.0017929189,0.017094236,0.015301317,0.016309142,0.015781308,0.11240977,0.024997500249975,0.04323891935130811,True
50,0.0016880026,0.016093928,0.014405926,0.015354772,0.014857859,0.11240965,0.024997500249975,0.04323891935130811,True
32,0.001605019,0.015302746,0.013697727,0.014599924,0.01412739,0.11240988,0.024997500249975,0.04323891935130811,True
60,0.001510567,0.0144022405,0.0128916735,0.013740787,0.0132960705,0.11240951,0.024997500249975,0.04323891935130811,True
0,0.0010186313,0.009712,0.008693369,0.009265972,0.008966068,0.11240901,0.024997500249975,0.04323891935130811,True
57,0.0007419614,0.0070740534,0.006332092,0.006749153,0.006530741,0.112410195,0.024997500249975,0.04323891935130811,True
53,0.0003489321,0.0033268102,0.002977878,0.0031740237,0.003071305,0.11240994,0.024997500249975,0.04323891935130811,True
28,0.00012499967,0.0011917818,0.0010667822,0.0011370471,0.0011002528,0.11240963,0.024997500249975,0.04323891935130811,True
1,-0.00027219113,0.004759579,0.00503177,0.0056716404,0.0056856438,-0.04791063,0.3478652134786521,0.3478652134786521,False
43,-0.00034499587,0.0060326047,0.0063776006,0.007188623,0.0072063603,-0.047911003,0.3478652134786521,0.3478652134786521,False
7,-0.00056690536,0.009912793,0.010479698,0.011812358,0.0118415,-0.04791165,0.3478652134786521,0.3478652134786521,False
17,-0.00068205036,0.011926217,0.012608267,0.0142115895,0.014246676,-0.047911573,0.3478652134786521,0.3478652134786521,False
21,-0.0015841555,0.027701125,0.02928528,0.033009406,0.033090938,-0.047910027,0.3478652134786521,0.3478652134786521,False
59,-0.0016466621,0.028793247,0.03043991,0.03431079,0.034395695,-0.047911383,0.3478652134786521,0.3478652134786521,False
18,-0.0016985629,0.029701112,0.031399675,0.035392612,0.035480145,-0.047910903,0.3478652134786521,0.3478652134786521,False
38,-0.0020409897,0.035687875,0.037728865,0.042526722,0.04263169,-0.047912158,0.3478652134786521,0.3478652134786521,False
29,-0.0020568445,0.03596671,0.038023554,0.042858906,0.042964686,-0.047910117,0.3478652134786521,0.3478652134786521,False
49,-0.0023954585,0.04188706,0.04428252,0.049913764,0.050037224,-0.04791082,0.3478652134786521,0.3478652134786521,False
33,-0.0024242923,0.042390794,0.044815086,0.050514005,0.050638948,-0.047911357,0.3478652134786521,0.3478652134786521,False
20,-0.0024733022,0.043247778,0.04572108,0.05153533,0.051662646,-0.04791134,0.3478652134786521,0.3478652134786521,False
6,-0.0026945658,0.0471176,0.049812164,0.056146584,0.05628519,-0.047910664,0.3478652134786521,0.3478652134786521,False
11,-0.0029308796,0.051249366,0.054180246,0.06107021,0.061220765,-0.04791112,0.3478652134786521,0.3478652134786521,False
34,-0.0033486634,0.058555093,0.061903756,0.069775864,0.06994799,-0.047910813,0.3478652134786521,0.3478652134786521,False
24,-0.003568638,0.062401246,0.065969884,0.07435904,0.074542835,-0.04791092,0.3478652134786521,0.3478652134786521,False
35,-0.0037813038,0.06612021,0.06990151,0.07879064,0.078985065,-0.047910858,0.3478652134786521,0.3478652134786521,False
47,-0.003983848,0.06966113,0.07364498,0.08301024,0.08321498,-0.047911353,0.3478652134786521,0.3478652134786521,False
48,-0.0040405467,0.07065304,0.07469359,0.08419203,0.084399894,-0.04791106,0.3478652134786521,0.3478652134786521,False
46,-0.0043899566,0.07676211,0.08115207,0.091471896,0.091697946,-0.047911357,0.3478652134786521,0.3478652134786521,False
42,-0.0044313744,0.0774878,0.08191917,0.09233653,0.09256461,-0.04791055,0.3478652134786521,0.3478652134786521,False
19,-0.0045922175,0.08029972,0.08489194,0.09568745,0.09592372,-0.04791086,0.3478652134786521,0.3478652134786521,False
44,-0.0054120496,0.09463622,0.10004827,0.112771,0.11304987,-0.0479104,0.3478652134786521,0.3478652134786521,False
5,-0.005520828,0.096537,0.10205783,0.115036085,0.115320735,-0.04791099,0.3478652134786521,0.3478652134786521,False
39,-0.00552658,0.09663832,0.1021649,0.11515672,0.11544152,-0.0479107,0.3478652134786521,0.3478652134786521,False
41,-0.0060140938,0.10516341,0.111177504,0.12531562,0.12562498,-0.047910612,0.3478652134786521,0.3478652134786521,False
62,-0.0068057477,0.11900514,0.12581089,0.14180963,0.14216042,-0.04791101,0.3478652134786521,0.3478652134786521,False
